11.819482689648247,1.9944540626362264
33.37547761054931,-3.9744021712617843
50.77857704150231,-8.406997114231613
65.69975702750787,-11.915900128176451
78.37688715604641,-14.467283365189475
89.8403882282825,-16.74773894815164
100.09138869837099,-18.966734322979697
109.30323825248973,-20.814429445041736
117.80163704357355,-22.438919973542834
125.52234450069247,-24.18772555395887
132.71184280363843,-25.619761820223825
139.4745771835032,-26.555803693153084
145.4257268972416,-27.960121378703754
151.14574967019607,-29.101411025729675
156.50647856330994,-30.31973060375767
161.59395145682515,-31.027749178332847
166.4071204264926,-31.87428290752303
-3.958203567551146,3.4212001515735415
-18.441781383522308,0.12172102565313436
-32.28370401721684,-2.389436002295621
-44.35250263850834,-3.9477600883682595
-54.944264751830396,-5.523706512703357
-64.53248020830644,-6.958290225183605
-73.11001997419578,-8.018372943606717
-80.84256811922472,-9.215110616547863
-87.52652894050863,-9.845651069813536
-93.6892798781515,-11.069909606350166
-99.12085752297861,-11.730813290438027
-104.16935005578283,-12.259999932083227
-108.56653154990146,-12.610285028399462
-112.79332830783844,-13.386988380846756
-116.64115960491242,-13.975129706438263
-120.36235628829789,-14.18911970320345
-124.00780052077052,-14.983216604339486
2.8227084427013516,2.9236984760311686
1.6783013791356978,-3.0761163496832595
0.459868515094523,-7.68690987450006
-0.8639473004637555,-11.138205642808657
-1.7540104051314074,-14.360031391035927
-2.504898988976194,-17.091693512364973
-3.265052024553226,-19.77483572791853
-3.886472965500513,-21.929795047084927
-4.689791981052392,-24.03221236885283
-5.229376289728009,-25.78193903233908
-5.856871183778857,-27.393026471293826
-6.328397501683142,-29.02711473084052
-6.886253472416551,-30.901870350127854
-7.32065480205263,-31.943288585024987
-7.829844726527753,-33.4863215963887
-8.261140371006013,-34.631216191525176
-8.973298921744039,-35.540782730540336
-4.411802957642288,-4.550313515575368
-24.20697254319531,-23.80814004018277
-41.774058475181526,-38.96148958492998
-56.67146274128444,-51.91512052496167
-70.37677867282922,-63.03555505297521
-81.9978835196509,-73.07055798755876
-92.38033772264865,-81.88119832688905
-101.50636757289561,-90.0245182286037
-109.84181287965491,-97.43461425433242
-117.39702830426322,-104.23166162646261
-124.65593956610954,-110.45803809311018
-131.0144461442488,-116.03817252567845
-136.78335591595604,-121.59772549918418
-142.73021084773023,-126.46214387105977
-147.9704989751063,-131.14620033717318
-152.7840778163341,-135.5892190005847
-157.2010104231225,-139.69065087737417
10.38018966425939,-0.5154525397196975
27.83550959857211,-13.64044929990752
43.23747165683772,-24.455886902163126
56.76797729155213,-33.974355361458116
68.74845319592465,-42.41911481294425
79.14773553262444,-49.62076016612795
88.59230695194952,-55.85440101004555
96.68429640616273,-61.700724615817
104.24264833747141,-66.65899485205264
111.12061461065475,-71.59085908167498
117.38535726953242,-75.84548963344164
123.3732311191556,-79.85212817669805
128.79589912028584,-83.6853752192099
133.6973727459468,-87.25317497814842
138.3426176569501,-90.82752225893321
142.67397250753345,-93.85738728727505
146.6371554231647,-97.12502567273636
5.659522780714651,1.6049541505741662
11.877454816992227,-6.891917813400938
17.026876065072464,-14.036908214078986
21.03957713048754,-20.182534748755177
24.684230810368163,-25.85331605152669
27.569473558953618,-31.37035518117127
29.864668006699794,-36.104703119157335
32.24428227154381,-40.42178154268389
33.80224720347491,-44.45378486018194
35.539687899768104,-47.97942526288082
37.05773210994818,-51.16332624809402
38.72672439683653,-54.28138201916308
40.07459405648794,-57.11908634180302
41.431721015911116,-59.49310018591399
42.27218945313094,-61.8479911764798
43.36723508866812,-64.03134383457883
44.307936405543465,-65.7775137585043
7.273264855127512,18.3174262252663
16.006914118094166,46.464798047368774
22.800757707660157,71.7704384187895
28.359338769174446,94.67626511612342
33.245724034618846,114.82658553037209
37.64918525737146,132.54009076991787
41.67415616606622,148.48248094809452
44.91039024545526,163.00933783986756
48.05967975909827,175.88149146626006
51.14565277727163,187.6824942772608
53.84446703351103,198.5251801439303
56.4730144861648,208.53171909631175
58.74097524301401,217.59205897576834
60.95397606920106,225.8086933849573
63.113173522183104,233.61162646089252
65.2744315804992,240.90253427866818
67.14583773482973,247.64145635384415
-5.703356107901404,10.743936179846486
-24.894936620493056,26.063694613978882
-41.70609466788728,38.73801970615907
-56.1360442832968,49.337066367832996
-68.37234413410671,58.87467412291283
-79.53571768148822,66.75384047030728
-89.31843888167839,73.859718600323
-97.88525341392568,80.64871041888925
-105.88793380234146,86.47769333346841
-113.23178989282091,91.83084298624081
-119.6706160314655,96.83124240972961
-125.58364631685055,101.32910085319813
-131.47959818696677,105.55155182647403
-136.74626438145273,109.47987464578149
-141.69099199494036,113.08985521553645
-146.4415237503838,116.44994507129744
-150.73408161535625,119.66856049413113
