epochs,training_loss,training_accuracy,testing_loss,testing_accuracy
79,1.5397584,0.4347666666666667,3.1153684210526316,0.1164
80,1.5370954666666667,0.4327,3.1957894736842105,0.1085
81,1.5316944000000001,0.43693333333333334,3.1919473684210526,0.1022
82,1.5278666666666667,0.4356333333333333,3.1713684210526316,0.1153
83,1.5235168000000001,0.43878333333333336,3.1345789473684214,0.1135
84,1.5177253333333334,0.4414,3.186210526315789,0.1105
85,1.5162394666666668,0.4351833333333333,3.282315789473684,0.111
86,1.5073258666666667,0.44476666666666664,3.2726315789473683,0.1117
87,1.5040325333333333,0.4462333333333333,3.2617894736842103,0.0983
88,1.4999994666666665,0.44271666666666665,3.293421052631579,0.1165
89,1.4956255999999999,0.4471833333333333,3.41678947368421,0.0969
90,1.4961072,0.44843333333333335,3.470631578947368,0.1114
91,1.4906538666666667,0.4473,3.5114736842105265,0.1171
92,1.4827994666666666,0.4469666666666667,3.425736842105263,0.0977
93,1.4841333333333333,0.45143333333333335,3.404736842105263,0.0992
94,1.4782096,0.45453333333333334,3.545052631578947,0.1132
95,1.4728341333333332,0.455,3.4966842105263156,0.1085
96,1.4707989333333333,0.4567833333333333,3.544368421052632,0.0938
97,1.4682709333333333,0.4542333333333333,3.5228421052631576,0.1162
98,1.4643557333333332,0.45561666666666667,3.436631578947369,0.1116
99,1.4574837333333335,0.46121666666666666,3.5308947368421055,0.1136
100,1.4553978666666667,0.4598833333333333,3.5871578947368423,0.1031
101,1.4532821333333332,0.4626,3.6029999999999998,0.1181
102,1.4492554666666666,0.46141666666666664,3.7080526315789477,0.1213
103,1.4466122666666668,0.46526666666666666,3.7611578947368423,0.0885
104,1.4459546666666667,0.463,3.7502105263157897,0.1037
105,1.4408581333333332,0.46415,3.624842105263158,0.1107
106,1.4331930666666668,0.45976666666666666,3.757105263157895,0.1043
107,1.4372645333333334,0.4699833333333333,3.7796842105263155,0.1015
108,1.4308394666666666,0.4655666666666667,3.946105263157895,0.0986
109,1.4276954666666668,0.4685,3.924842105263158,0.1093
110,1.4232688,0.46741666666666665,3.7811052631578943,0.1099
111,1.4203295999999999,0.4700666666666667,3.8772105263157894,0.0974
112,1.4181237333333334,0.4766166666666667,3.9466842105263154,0.1069
113,1.4151557333333333,0.47275,3.929,0.1102
114,1.4116858666666667,0.47375,3.9917368421052632,0.1061
115,1.409424,0.47595,4.103105263157895,0.1261
116,1.4087888,0.47526666666666667,4.1256315789473685,0.1121
117,1.4035296,0.47278333333333333,4.1466315789473684,0.1158
118,1.4003706666666667,0.47715,4.152526315789474,0.1058
119,1.3979018666666665,0.4756666666666667,4.086473684210526,0.1131
120,1.39564,0.47583333333333333,4.2586315789473685,0.0983
121,1.3919434666666666,0.47983333333333333,4.028157894736842,0.1097
122,1.3944330666666667,0.48223333333333335,4.116526315789474,0.1067
123,1.3887530666666665,0.47991666666666666,4.070157894736842,0.0968
124,1.3840533333333334,0.47836666666666666,4.101473684210526,0.091
125,1.3838672,0.4806666666666667,4.196000000000001,0.12
126,1.3784725333333334,0.4855333333333333,4.185315789473684,0.1138
127,1.3786528,0.4792166666666667,4.268368421052632,0.1103
128,1.3756085333333334,0.48605,4.121157894736842,0.0941
129,1.3712304,0.4841,4.207578947368421,0.0995
130,1.3695957333333335,0.48435,4.234315789473684,0.1075
131,1.3667824,0.48318333333333335,4.489473684210526,0.112
132,1.3660757333333333,0.48735,4.360263157894737,0.1233
133,1.3645888,0.489,4.4835789473684216,0.1127
134,1.3632362666666669,0.48706666666666665,4.50421052631579,0.0998
135,1.3561424,0.4887666666666667,4.7248947368421055,0.1091
136,1.3589925333333333,0.48856666666666665,4.583421052631579,0.108
137,1.3539184000000002,0.4905333333333333,4.724947368421053,0.1077
138,1.3511029333333335,0.49601666666666666,4.642947368421052,0.1122
139,1.3497370666666666,0.4890333333333333,4.517157894736842,0.0968
140,1.3467226666666667,0.49745,4.640684210526316,0.1042
141,1.3455562666666667,0.49811666666666665,4.657368421052631,0.0969
142,1.3453055999999999,0.49038333333333334,4.825263157894737,0.1128
143,1.3412634666666667,0.4956,4.82778947368421,0.088
144,1.3359642666666667,0.49756666666666666,4.916842105263158,0.1008
145,1.3397157333333334,0.5005666666666667,4.894736842105263,0.0907
146,1.3323322666666666,0.49123333333333336,4.857526315789474,0.1092
147,1.3375973333333333,0.49396666666666667,4.747947368421053,0.098
148,1.3319855999999999,0.49806666666666666,4.752105263157895,0.1075
149,1.3252037333333333,0.49806666666666666,4.8857368421052625,0.0952
150,1.3265365333333332,0.49771666666666664,4.764578947368421,0.1198
151,1.3262826666666667,0.4995833333333333,4.837210526315789,0.1046
152,1.3232032,0.50145,5.021052631578947,0.0907
153,1.3231712,0.49748333333333333,5.156631578947368,0.1088
154,1.3184005333333335,0.5010833333333333,5.262842105263158,0.0924
155,1.3171242666666667,0.50205,5.165578947368421,0.1063
156,1.3187333333333333,0.5029666666666667,5.308105263157895,0.1179
157,1.3146757333333332,0.5025166666666666,5.432315789473684,0.0926
